sample	recordWallMs	recordCpuMs	finishAndCleanupMs
475	0.088866949	0.089039000	0.010249853
476	0.093134880	0.093276000	0.010910988
477	0.091673136	0.091824000	0.010879993
478	0.092363834	0.092495000	0.011282206
479	0.090490103	0.090642000	0.010299921
480	0.091763020	0.091924000	0.010560036
481	0.092153072	0.092294000	0.010789871
482	0.095690012	0.095851000	0.011040926
483	0.094347954	0.094498000	0.011290789
484	0.090471029	0.090621000	0.010819912
485	0.092634916	0.092786000	0.011260986
486	0.091783047	0.091944000	0.011090040
487	0.091192007	0.091333000	0.011312008
488	0.089808941	0.089960000	0.010620117
489	0.090911150	0.091062000	0.010941029
490	0.092414141	0.092575000	0.010740042
491	0.094186783	0.094349000	0.011141062
492	0.156895876	0.157047000	0.011121035
493	0.092033863	0.092194000	0.010509968
494	0.094177008	0.094328000	0.011512041
495	0.099076986	0.099217000	0.011190891
496	0.090970993	0.091122000	0.012392998
497	0.092754841	0.092915000	0.010560036
498	0.090670824	0.090812000	0.010569811
499	0.090260029	0.090401000	0.010839939
500	0.089908838	0.090051000	0.011109829
501	0.093886852	0.094037000	0.010669947
502	0.091581821	0.091733000	0.010558844
503	0.091652870	0.091793000	0.010730028
504	0.089939117	0.090090000	0.011352062
