sample	recordWallMs	recordCpuMs	finishAndCleanupMs
623	0.099306822	0.099458000	0.010890007
624	0.097213030	0.097364000	0.011821985
625	0.114064932	0.114216000	0.010649920
626	0.099197149	0.099348000	0.010699987
627	0.098155022	0.098296000	0.010801077
628	0.098926067	0.099077000	0.011021137
629	0.096370935	0.096523000	0.010308981
630	0.099256992	0.099398000	0.010560036
631	0.098205090	0.098346000	0.010751009
632	0.098295212	0.098436000	0.010869980
633	0.106250048	0.106401000	0.011381149
634	0.100419044	0.100581000	0.010500193
635	0.099366903	0.099509000	0.010710001
636	0.097814083	0.097955000	0.010840178
637	0.097823858	0.097965000	0.011070967
638	0.097072840	0.097213000	0.010999918
639	0.098706007	0.098857000	0.010569811
640	0.099957943	0.100109000	0.010760069
641	0.099728107	0.099868000	0.011070967
642	0.099347115	0.099498000	0.011151075
643	0.099718094	0.099889000	0.010529995
644	0.102373123	0.102524000	0.010740042
645	0.100378990	0.100520000	0.010951042
646	0.099376917	0.099528000	0.011111021
647	0.097372770	0.097525000	0.010789871
648	0.098024845	0.098176000	0.010720015
649	0.099858046	0.100019000	0.010840893
650	0.099496841	0.099639000	0.011031151
651	0.098094940	0.098245000	0.011281013
652	0.099658012	0.099798000	0.010570049
653	0.100239038	0.100370000	0.010649920
654	0.098546028	0.098697000	0.011342049
655	0.099427938	0.099568000	0.011080980
656	0.097563982	0.097695000	0.010910034
657	0.100460052	0.100610000	0.010820150
658	0.099988937	0.100150000	0.010800123
659	0.099587917	0.099739000	0.011181116
660	0.096803188	0.096943000	0.010248899
661	0.102141857	0.102284000	0.012183189
662	0.098235130	0.098376000	0.010641098
663	0.101280928	0.101432000	0.011000156
664	0.099838018	0.099979000	0.011141062
665	0.099427938	0.099578000	0.010540009
666	0.100358963	0.100500000	0.010689974
667	0.099807978	0.099949000	0.010810137
668	0.098175049	0.098336000	0.011151075
669	0.097273111	0.097414000	0.010418892
670	0.110438108	0.110669000	0.010730028
671	0.102082014	0.102224000	0.010789871
672	0.097774029	0.097925000	0.011201143
673	0.097795010	0.097945000	0.011161089
674	0.097332954	0.097485000	0.010460138
675	0.098124981	0.098266000	0.011031151
676	0.099376917	0.099518000	0.010760784
677	0.099155903	0.099298000	0.010999918
