sample	recordWallMs	recordCpuMs	finishAndCleanupMs
50	0.030616999	0.030758000	0.004378080
51	0.039975166	0.040126000	0.004198074
52	0.033271790	0.033434000	0.004727840
53	0.029396057	0.029536000	0.004038095
54	0.029795885	0.029936000	0.004018068
55	0.029725790	0.029866000	0.004237890
56	0.029866934	0.029997000	0.004589081
57	0.032239914	0.032371000	0.004146814
58	0.029695988	0.029837000	0.003968000
59	0.029545069	0.029686000	0.003977060
60	0.029536009	0.029696000	0.004117966
61	0.029767036	0.029896000	0.004086971
62	0.031690121	0.031840000	0.004297972
63	0.029596090	0.029736000	0.004178047
64	0.030708075	0.030838000	0.004378080
65	0.029806137	0.029937000	0.004148006
66	0.029836893	0.030006000	0.003957033
67	0.032851934	0.032982000	0.004487991
68	0.029596090	0.029736000	0.004137993
69	0.030236959	0.030388000	0.004477978
70	0.032510996	0.032662000	0.004217863
71	0.030617952	0.030768000	0.004268169
72	0.031689882	0.031830000	0.006061077
73	0.030808926	0.030978000	0.004278183
74	0.030616999	0.030748000	0.004217863
75	0.031368971	0.031510000	0.004076958
76	0.029866934	0.030027000	0.004017115
77	0.029655933	0.029796000	0.004196882
78	0.032401085	0.032551000	0.004196882
79	0.034384966	0.034525000	0.004097939
80	0.029916048	0.030077000	0.005970955
81	0.030546904	0.030698000	0.004528046
82	0.030637980	0.030789000	0.004227877
83	0.034454823	0.034585000	0.004368067
84	0.029675961	0.029817000	0.004549026
85	0.030447006	0.030578000	0.003978014
86	0.031188965	0.031330000	0.004078150
87	0.029706001	0.029847000	0.003946781
88	0.031820059	0.031960000	0.005741119
89	0.029654980	0.029806000	0.003957033
90	0.029465914	0.029626000	0.003957033
91	0.031830072	0.031960000	0.004970074
92	0.030817986	0.030958000	0.004267931
93	0.032772064	0.032922000	0.004247904
94	0.032411098	0.032542000	0.004287958
95	0.029936075	0.030077000	0.003967047
96	0.029685974	0.029827000	0.005590916
97	0.030096054	0.030247000	0.003957987
98	0.031920195	0.032060000	0.004559040
99	0.031368971	0.031509000	0.004368067
100	0.029927015	0.030077000	0.004138231
101	0.029845953	0.029987000	0.004097939
102	0.032842159	0.032983000	0.004367828
103	0.031890154	0.032041000	0.004437923
104	0.029976845	0.030127000	0.006201982
105	0.030307055	0.030458000	0.004397869
106	0.030327082	0.030477000	0.004247904
107	0.034655809	0.034896000	0.004619122
108	0.032040119	0.032201000	0.004828930
109	0.034614801	0.034755000	0.004528046
110	0.031759977	0.031900000	0.004427910
111	0.030908108	0.031058000	0.005059958
